time (s),B_z (T)
8.084000000000001e-07,1.720588362144303e-05
8.085000000000001e-07,1.9263356065140126e-05
8.086000000000001e-07,1.533586038035494e-05
8.087e-07,1.1365117363836296e-05
8.088e-07,2.147416789503599e-07
8.089e-07,-9.963366733018112e-06
8.09e-07,-1.7680599789616137e-05
8.091e-07,-1.6315077107829398e-05
8.092e-07,-9.18357310522032e-06
8.093e-07,-2.0662411506301477e-05
8.094e-07,-2.4012569911216746e-05
8.095e-07,-3.262545447883814e-05
8.096e-07,-3.401225125960619e-05
8.097000000000001e-07,-2.670727473194855e-05
8.098000000000001e-07,-2.9335487565099195e-05
8.099000000000001e-07,-2.9351308568087454e-05
8.100000000000001e-07,-1.963538070206549e-05
8.101e-07,-1.6474696124922326e-05
8.102e-07,-2.1233030149765085e-05
8.103e-07,-1.9992642413117105e-05
8.104e-07,-2.515281640768723e-05
8.105e-07,-2.2179552669182004e-05
8.106e-07,-1.8621583915253464e-05
8.107e-07,-2.7289851642892593e-05
8.108e-07,-2.5884067315721317e-05
8.109e-07,-2.638790628699268e-05
8.11e-07,-2.2598079390232648e-05
8.111000000000001e-07,-1.6989525002455846e-05
8.112000000000001e-07,-1.3728572358953135e-05
8.113000000000001e-07,-1.5555413096125946e-05
8.114000000000001e-07,-9.356505424736228e-06
8.115e-07,-1.4917252211519198e-05
8.116e-07,-2.3320358685004424e-05
8.117e-07,-4.3780595000393334e-05
8.118e-07,-4.379919485064559e-05
8.119e-07,-4.868361778411022e-05
8.12e-07,-4.562339935065526e-05
8.121e-07,-5.793486151456766e-05
8.122e-07,-6.154944753120829e-05
8.123e-07,-5.7891611080245384e-05
8.124e-07,-6.398467027403718e-05
8.125000000000001e-07,-6.06977165431554e-05
8.126000000000001e-07,-6.370097297545206e-05
8.127000000000001e-07,-6.327960022329406e-05
8.128000000000001e-07,-5.8795788713674485e-05
8.129e-07,-5.204056623926408e-05
8.13e-07,-5.092378464178173e-05
8.131e-07,-5.568851359042683e-05
8.132e-07,-5.8100606126285545e-05
8.133e-07,-5.3397652003930085e-05
8.134e-07,-5.9479847231733836e-05
8.135e-07,-6.004114991832273e-05
8.136e-07,-6.19426677530376e-05
8.137e-07,-6.199568591893e-05
8.138e-07,-6.791480622675765e-05
8.139000000000001e-07,-7.92320030952536e-05
8.140000000000001e-07,-7.507136730567714e-05
8.141000000000001e-07,-6.808079995629132e-05
8.142000000000001e-07,-7.900928601931006e-05
8.143e-07,-7.583401071605363e-05
8.144e-07,-6.806489233889091e-05
8.145e-07,-6.352858978187304e-05
8.146e-07,-6.559477382382243e-05
8.147e-07,-7.1052059650588e-05
8.148e-07,-6.982067590970938e-05
8.149e-07,-6.7521323461945e-05
8.15e-07,-6.622903758363678e-05
8.151e-07,-6.673657703085117e-05
8.152e-07,-7.30836544326336e-05
8.153000000000001e-07,-6.961918330256917e-05
8.154000000000001e-07,-6.58772659166006e-05
8.155000000000001e-07,-6.392127714896074e-05
8.156000000000001e-07,-6.256646882214263e-05
8.157e-07,-5.1069311962301086e-05
8.158e-07,-5.460456289733069e-05
8.159e-07,-4.576282466489812e-05
8.16e-07,-5.006092779950778e-05
8.161e-07,-4.238138774432758e-05
8.162e-07,-3.397255157421511e-05
8.163e-07,-3.5532282055215905e-05
8.164e-07,-2.4422540510353588e-05
8.165e-07,-2.1142114310418555e-05
8.166e-07,-2.6612853593449093e-05
8.167000000000001e-07,-2.877104268207914e-05
8.168000000000001e-07,-2.1149138711370966e-05
8.169000000000001e-07,-1.4961049464682306e-05
8.170000000000001e-07,-2.1663922119157117e-05
8.171e-07,-2.235017546528605e-05
8.172e-07,-2.080979806917837e-05
8.173e-07,-2.388992108280927e-05
8.174e-07,-8.383395667787809e-06
8.175e-07,-6.786802248729287e-06
8.176e-07,-7.119560471471214e-06
8.177e-07,6.630830698023326e-07
8.178e-07,-1.7085919858208855e-06
8.179e-07,4.832384256501853e-06
8.18e-07,-6.015725612186855e-06
8.181000000000001e-07,-8.893675124561652e-06
8.182000000000001e-07,-2.011532484922061e-06
8.183000000000001e-07,8.176887057843266e-06
8.184000000000001e-07,3.087759150819146e-06
8.185e-07,-2.70533842243164e-06
8.186e-07,9.962924039892826e-07
8.187e-07,-3.0483106128821688e-06
8.188e-07,-4.7572564893249305e-06
8.189e-07,9.655685585898843e-07
8.19e-07,-2.5675768271268873e-06
8.191e-07,-1.526988087043901e-05
8.192e-07,-2.3543603432092822e-05
8.193e-07,-2.324486953324489e-05
8.194e-07,-3.508087495015672e-05
8.195e-07,-3.665618818561776e-05
8.196000000000001e-07,-4.5306496308870544e-05
8.197000000000001e-07,-3.423564881281081e-05
8.198000000000001e-07,-1.987380520597568e-05
8.199000000000001e-07,-2.6528809899951792e-05
8.2e-07,-2.4602106665469405e-05
8.201e-07,-3.057676631320147e-05
8.202e-07,-3.227561163779518e-05
8.203e-07,-2.02754216616597e-05
8.204e-07,-2.309589463239328e-05
8.205e-07,-2.4718429545829576e-05
8.206e-07,-3.0576178958653404e-05
8.207e-07,-2.2849361542327165e-05
8.208e-07,-4.3754514469244876e-05
8.209e-07,-4.618664996418131e-05
8.210000000000001e-07,-4.602423773698694e-05
8.211000000000001e-07,-4.98473431981303e-05
8.212000000000001e-07,-4.375914091831622e-05
8.213000000000001e-07,-3.553955152677944e-05
8.214e-07,-4.4330118727529765e-05
8.215e-07,-3.033186839724085e-05
8.216e-07,-3.924690777172053e-05
8.217e-07,-3.0511383055697496e-05
8.218e-07,-2.9237524246223026e-05
8.219e-07,-3.220851145653117e-05
8.22e-07,-3.453904055580928e-05
8.221e-07,-3.441239600967601e-05
8.222e-07,-3.2720298887764505e-05
8.223e-07,-3.8353531207876396e-05
8.224000000000001e-07,-3.948687316362679e-05
8.225000000000001e-07,-4.40847532235261e-05
8.226000000000001e-07,-5.151461168524561e-05
8.227000000000001e-07,-5.629484131001238e-05
8.228e-07,-6.318179047142142e-05
8.229e-07,-6.527399192709744e-05
8.23e-07,-6.182385134550866e-05
8.231e-07,-6.0426988558713764e-05
8.232e-07,-4.704011962339946e-05
8.233e-07,-6.088668044002562e-05
8.234e-07,-5.72414543290387e-05
8.235e-07,-5.6630315678659975e-05
8.236e-07,-5.07846552904944e-05
8.237e-07,-4.563960028720147e-05
8.238000000000001e-07,-4.6253944657763044e-05
8.239000000000001e-07,-4.4675642046760316e-05
8.240000000000001e-07,-4.904961133564744e-05
8.241000000000001e-07,-4.458744459621505e-05
8.242e-07,-5.63111589183687e-05
8.243e-07,-5.072022246537791e-05
8.244e-07,-5.036561615213358e-05
8.245e-07,-5.3018622864242727e-05
8.246e-07,-5.399693472919965e-05
8.247e-07,-5.44905911973143e-05
8.248e-07,-4.554722352109081e-05
8.249e-07,-2.4154319688139445e-05
8.25e-07,-1.6014248988031103e-05
8.251e-07,-1.9515883778594305e-05
8.252000000000001e-07,-1.5243309000281533e-05
8.253000000000001e-07,-1.0731239901215583e-05
8.254000000000001e-07,-1.6615687648177504e-05
8.255000000000001e-07,-2.4615137680509226e-05
8.256e-07,-2.478001236579122e-05
8.257e-07,-1.9302833498994595e-05
8.258e-07,-2.954863626567059e-05
8.259e-07,-3.392306703707238e-05
8.26e-07,-2.987710588629724e-05
8.261e-07,-2.930962680367297e-05
8.262e-07,-1.984637994417792e-05
8.263e-07,-2.8788744642249164e-05
8.264e-07,-1.3269965314648341e-05
8.265e-07,-2.309777405934657e-05
8.266000000000001e-07,-3.600855834800396e-05
8.267000000000001e-07,-3.6031779013032556e-05
8.268000000000001e-07,-4.301987124756823e-05
8.269000000000001e-07,-4.28427932197754e-05
8.27e-07,-4.289394637075151e-05
8.271e-07,-4.373495383598225e-05
8.272e-07,-4.875513247643283e-05
8.273e-07,-4.546818355898136e-05
8.274e-07,-4.7070803121420816e-05
8.275e-07,-3.945524485164091e-05
8.276e-07,-4.023072680077797e-05
8.277e-07,-4.607736069230447e-05
8.278e-07,-5.654828618140783e-05
8.279e-07,-5.7100180529561134e-05
8.280000000000001e-07,-6.475123463341248e-05
8.281000000000001e-07,-7.284913355990565e-05
8.282000000000001e-07,-6.87085248683516e-05
8.283000000000001e-07,-7.953683306584656e-05
8.284e-07,-6.960024029338286e-05
8.285e-07,-6.787340296042976e-05
8.286e-07,-6.74819707234257e-05
8.287e-07,-7.351152897631816e-05
8.288e-07,-6.783009745283337e-05
8.289e-07,-6.717398869377574e-05
8.29e-07,-7.094867256431735e-05
8.291e-07,-6.894868168189083e-05
8.292e-07,-7.9160139415167e-05
8.293e-07,-8.896265726415558e-05
8.294000000000001e-07,-9.533164931079073e-05
8.295000000000001e-07,-9.211958859109419e-05
8.296000000000001e-07,-9.12240838549957e-05
8.297000000000001e-07,-8.352333025528444e-05
8.298e-07,-8.864999869093634e-05
8.299e-07,-8.404643925590804e-05
8.3e-07,-8.394757469750158e-05
8.301e-07,-8.921932535135373e-05
8.302e-07,-8.583637384653477e-05
8.303e-07,-8.540977221136353e-05
8.304e-07,-8.86340281585165e-05
8.305e-07,-8.748012399647384e-05
8.306e-07,-8.744850483154033e-05
8.307e-07,-8.757364241979169e-05
8.308000000000001e-07,-8.937417186105917e-05
8.309000000000001e-07,-9.693556785806404e-05
8.310000000000001e-07,-9.548687134049101e-05
8.311000000000001e-07,-9.973503919227744e-05
8.312e-07,-0.00010535018136957257
8.313e-07,-0.00010586067169873829
8.314e-07,-0.00010005387613065862
8.315e-07,-9.785631351997465e-05
8.316e-07,-0.0001003222375805321
8.317e-07,-0.0001030239803982589
8.318e-07,-9.788142733621853e-05
8.319e-07,-0.00011242845256458984
8.32e-07,-0.0001061461346203527
8.321e-07,-0.00011722585519410255
8.322000000000001e-07,-0.00012522544340142514
8.323000000000001e-07,-0.000127309750757821
8.324000000000001e-07,-0.00011198954447882199
8.325000000000001e-07,-0.00010001247147833979
8.326e-07,-9.444220423108606e-05
8.327e-07,-9.119356465656782e-05
8.328e-07,-0.00010234604673887015
8.329e-07,-0.00010031254026107753
8.33e-07,-0.0001028711038135797
8.331e-07,-0.0001071361679032083
8.332e-07,-0.00010506765973159321
8.333e-07,-0.00010707306867100256
8.334e-07,-0.00010037819847545068
8.335e-07,-0.0001119164201586911
8.336e-07,-0.00011031706856307466
8.337000000000001e-07,-0.00011491231928877812
8.338000000000001e-07,-0.00011642167310846418
8.339000000000001e-07,-0.00011329053543410654
8.340000000000001e-07,-0.00011939882203750841
8.341e-07,-0.00011714723707192085
8.342e-07,-0.00011735667830195758
8.343e-07,-0.00012046683793238844
8.344e-07,-0.0001223155415538926
8.345e-07,-0.00012209934033787504
8.346e-07,-0.000125856845023083
8.347e-07,-0.00012455860555456017
8.348e-07,-0.00012512066380364448
8.349e-07,-0.00012783428181246186
8.35e-07,-0.00011626668957939099
8.351000000000001e-07,-0.00011242077477676728
8.352000000000001e-07,-0.00011378056602934645
8.353000000000001e-07,-0.00011170385653624973
8.354000000000001e-07,-0.00011724194363984501
8.355e-07,-0.00011890384522052436
8.356e-07,-0.00011979351381247264
8.357e-07,-0.00012667563018087607
8.358e-07,-0.00012290673013199752
8.359e-07,-0.00012495807248978045
8.36e-07,-0.00012601667666625648
8.361e-07,-0.00012844574860806834
8.362e-07,-0.00010800499071814147
8.363e-07,-0.00011122133611524563
8.364e-07,-0.00012351115908936593
8.365000000000001e-07,-0.00013264316227693546
8.366000000000001e-07,-0.00012640619174521497
8.367000000000001e-07,-0.0001164937282952722
8.368000000000001e-07,-0.00011974982984689244
8.369e-07,-0.00011027598069821748
8.37e-07,-0.00010437627207662763
8.371e-07,-0.00010456476049582774
8.372e-07,-0.0001052109413719748
8.373e-07,-0.00010299278200229729
8.374e-07,-9.62856923108728e-05
8.375e-07,-9.275480364486065e-05
8.376e-07,-9.6214804017156e-05
8.377e-07,-9.638559381492863e-05
8.378e-07,-8.259612628357135e-05
8.379000000000001e-07,-8.014745189840534e-05
8.380000000000001e-07,-7.372032846457969e-05
8.381000000000001e-07,-6.949057114661176e-05
8.382000000000001e-07,-6.702889777884374e-05
8.383e-07,-6.565802859268754e-05
8.384e-07,-5.919333060737357e-05
8.385e-07,-5.3950509705688725e-05
8.386e-07,-5.1704751938085024e-05
8.387e-07,-5.568300058638911e-05
8.388e-07,-5.2632114770572854e-05
8.389e-07,-5.2542351511692495e-05
8.39e-07,-5.401577318699147e-05
8.391e-07,-3.613088839124278e-05
8.392e-07,-4.573808422268251e-05
8.393000000000001e-07,-3.907577303865112e-05
8.394000000000001e-07,-4.427351196444334e-05
8.395000000000001e-07,-4.298337754558056e-05
8.396000000000001e-07,-2.5921833608096757e-05
8.397e-07,-3.189608855012599e-05
8.398e-07,-3.6266426131475926e-05
8.399e-07,-3.6018985938025706e-05
8.4e-07,-4.11470623151276e-05
8.401e-07,-3.5012603615890964e-05
8.402e-07,-3.812576830167096e-05
8.403e-07,-3.351112576681432e-05
8.404e-07,-4.1785347413896974e-05
8.405e-07,-5.307039155524371e-05
8.406e-07,-5.4025210480059555e-05
8.407000000000001e-07,-6.364511164567737e-05
8.408000000000001e-07,-5.317971222179641e-05
8.409000000000001e-07,-6.255738171170276e-05
8.410000000000001e-07,-6.86548548377865e-05
8.411e-07,-6.529317686432546e-05
8.412e-07,-6.844071865523566e-05
8.413e-07,-7.759261310717725e-05
8.414e-07,-6.361000041687523e-05
8.415e-07,-6.946352583155708e-05
8.416e-07,-7.004329326731987e-05
8.417e-07,-7.070105550517073e-05
8.418e-07,-6.539769483525744e-05
8.419e-07,-6.175284007073093e-05
8.42e-07,-6.649264937180053e-05
8.421000000000001e-07,-6.79410528493374e-05
8.422000000000001e-07,-6.873454943536303e-05
8.423000000000001e-07,-6.320046100957919e-05
8.424000000000001e-07,-7.013751281625303e-05
8.425e-07,-5.637060082076128e-05
8.426e-07,-6.072608083345795e-05
8.427e-07,-6.0178506234775716e-05
8.428e-07,-6.709166692467754e-05
8.429e-07,-7.483080941920355e-05
8.43e-07,-7.974891966343916e-05
8.431e-07,-8.524039187979385e-05
8.432e-07,-8.707491259377319e-05
8.433e-07,-9.254815807756548e-05
8.434e-07,-8.71229778509854e-05
8.435000000000001e-07,-9.132659571794521e-05
8.436000000000001e-07,-9.620611848475088e-05
8.437000000000001e-07,-9.779366892854938e-05
8.438000000000001e-07,-9.039110500350453e-05
8.439e-07,-8.810018719979667e-05
8.44e-07,-8.78691526436008e-05
8.441e-07,-9.627505903661504e-05
8.442e-07,-0.00010271714355654211
8.443e-07,-0.0001099739141130352
8.444e-07,-0.0001004166499696526
8.445e-07,-9.598162704297505e-05
8.446e-07,-0.00010060634077269017
8.447e-07,-0.00010326009128157098
8.448e-07,-0.00010757711238201723
8.449000000000001e-07,-0.00011224342890082398
8.450000000000001e-07,-0.00010814573609531105
8.451000000000001e-07,-0.00010893171671987409
8.452000000000001e-07,-9.437044546970219e-05
8.453e-07,-8.533426968357551e-05
8.454e-07,-7.600514826641052e-05
8.455e-07,-7.090126042841274e-05
8.456e-07,-7.29328684877334e-05
8.457e-07,-6.833595516397369e-05
8.458e-07,-6.991499804068857e-05
8.459e-07,-5.8661867959111986e-05
8.46e-07,-5.546010979433817e-05
8.461e-07,-5.3209259544819174e-05
8.462e-07,-5.1856911864475136e-05
8.463000000000001e-07,-4.007117879149348e-05
8.464000000000001e-07,-4.895725211433662e-05
8.465000000000001e-07,-3.656559678372425e-05
8.466000000000001e-07,-3.740727183963977e-05
8.467e-07,-4.614110852994709e-05
8.468e-07,-5.0553213166923094e-05
8.469e-07,-6.074062208539741e-05
8.47e-07,-5.590324329680371e-05
8.471e-07,-6.207085228779192e-05
8.472e-07,-6.0360966233486455e-05
8.473e-07,-5.2415316660149354e-05
8.474e-07,-5.624567329937932e-05
8.475e-07,-5.7422225552816265e-05
8.476e-07,-6.529130435300934e-05
8.477000000000001e-07,-6.715659718617594e-05
8.478000000000001e-07,-4.9819322149295486e-05
8.479000000000001e-07,-4.428581353547583e-05
8.480000000000001e-07,-4.5559523479651996e-05
8.481000000000001e-07,-4.9067414023455144e-05
8.482e-07,-4.885527364556494e-05
8.483e-07,-4.7526963111159e-05
8.484e-07,-4.976790504564719e-05
8.485e-07,-4.5840108922050356e-05
8.486e-07,-5.1558399161931085e-05
8.487e-07,-5.72517834842305e-05
8.488e-07,-5.428477914512455e-05
8.489e-07,-6.131261470412849e-05
8.49e-07,-5.5981519254601785e-05
8.491e-07,-5.5516973294545106e-05
8.492000000000001e-07,-6.680188213720989e-05
8.493000000000001e-07,-6.54280896336716e-05
8.494000000000001e-07,-7.568986847984122e-05
8.495000000000001e-07,-7.04466158698463e-05
8.496e-07,-7.135630328400116e-05
8.497e-07,-5.865890585340816e-05
8.498e-07,-5.1137551719865664e-05
8.499e-07,-5.749763686254016e-05
8.5e-07,-7.001158496379746e-05
8.501e-07,-7.420489954773557e-05
8.502e-07,-8.137526674566608e-05
8.503e-07,-6.874231733496724e-05
8.504e-07,-6.81251162951291e-05
8.505e-07,-6.140255638745864e-05
8.506000000000001e-07,-6.263741535777647e-05
8.507000000000001e-07,-6.317766689101704e-05
8.508000000000001e-07,-6.276032712765836e-05
8.509000000000001e-07,-5.4970040920186704e-05
8.51e-07,-5.240503685075769e-05
8.511e-07,-5.8730760024856006e-05
8.512e-07,-4.763918014842067e-05
8.513e-07,-4.9061399010643106e-05
8.514e-07,-5.152312140215557e-05
8.515e-07,-6.933398096157458e-05
8.516e-07,-6.45358037520512e-05
8.517e-07,-6.323951652865564e-05
8.518e-07,-6.196316674527039e-05
8.519e-07,-6.395526522777008e-05
8.520000000000001e-07,-6.704393864515175e-05
8.521000000000001e-07,-6.877019702586258e-05
8.522000000000001e-07,-6.508655013864253e-05
8.523000000000001e-07,-6.030008121502546e-05
8.524e-07,-6.119621711295853e-05
8.525e-07,-5.4442103803688665e-05
8.526e-07,-5.441182275919597e-05
8.527e-07,-5.71357234273457e-05
8.528e-07,-5.528229898178763e-05
8.529e-07,-6.353544769557206e-05
8.53e-07,-6.139620470445734e-05
8.531e-07,-7.077228109411468e-05
8.532e-07,-7.672351665219552e-05
8.533e-07,-8.903289850055767e-05
8.534000000000001e-07,-8.928104188760996e-05
8.535000000000001e-07,-7.796889372210047e-05
8.536000000000001e-07,-7.795126411184535e-05
8.537000000000001e-07,-7.30078574839883e-05
8.538e-07,-5.70481259607639e-05
8.539e-07,-5.386387238146547e-05
8.54e-07,-5.828333558999898e-05
8.541e-07,-6.176746265489017e-05
8.542e-07,-6.11486036582816e-05
8.543e-07,-6.463871161618236e-05
8.544e-07,-6.760964744459012e-05
8.545e-07,-6.0556538866812196e-05
8.546e-07,-5.3308731239130064e-05
8.547e-07,-6.344337066363685e-05
8.548000000000001e-07,-6.811046225914193e-05
8.549000000000001e-07,-7.04375863329033e-05
8.550000000000001e-07,-6.585709539628704e-05
8.551000000000001e-07,-5.7799391505883594e-05
8.552e-07,-3.972667084497338e-05
8.553e-07,-4.234702601091128e-05
8.554e-07,-4.461787332831249e-05
8.555e-07,-4.036241210985563e-05
8.556e-07,-4.4378749722674704e-05
8.557e-07,-4.4850025206309566e-05
8.558e-07,-4.709149499018951e-05
8.559e-07,-6.360043037225666e-05
8.56e-07,-6.21695524988664e-05
8.561e-07,-6.273190192749949e-05
8.562000000000001e-07,-5.38753754566251e-05
8.563000000000001e-07,-5.330375132006516e-05
8.564000000000001e-07,-6.089895819553731e-05
8.565000000000001e-07,-6.196441952474902e-05
8.566e-07,-7.488945475022816e-05
8.567e-07,-8.198604498955404e-05
8.568e-07,-7.705481288022644e-05
8.569e-07,-7.788985049989974e-05
8.57e-07,-7.114078531863559e-05
8.571e-07,-8.31702714038097e-05
8.572e-07,-8.391286312336162e-05
8.573e-07,-8.615727577492752e-05
8.574e-07,-7.91100404369484e-05
8.575e-07,-7.396615466423875e-05
8.576000000000001e-07,-6.907103436474819e-05
8.577000000000001e-07,-5.840178706845864e-05
8.578000000000001e-07,-6.0204365756091316e-05
8.579000000000001e-07,-5.095950545155828e-05
8.58e-07,-5.721459860462608e-05
8.581e-07,-6.364493323826198e-05
8.582e-07,-5.81369627257724e-05
8.583e-07,-6.730300349462163e-05
8.584e-07,-6.29241686986508e-05
8.585e-07,-6.164197116139585e-05
8.586e-07,-5.4087438808873493e-05
8.587e-07,-5.393421149841288e-05
8.588e-07,-5.303459114672811e-05
8.589e-07,-4.920895161561692e-05
8.590000000000001e-07,-5.301055014604834e-05
8.591000000000001e-07,-5.7056390263827125e-05
8.592000000000001e-07,-5.341632385675842e-05
8.593000000000001e-07,-5.30744867503559e-05
8.594e-07,-5.5184100874595656e-05
8.595e-07,-5.517110939374182e-05
8.596e-07,-4.4295979329313853e-05
8.597e-07,-4.672415887908845e-05
8.598e-07,-4.9315985832544455e-05
8.599e-07,-5.9882479265269507e-05
8.6e-07,-5.956091098244833e-05
8.601e-07,-5.471437438381357e-05
8.602e-07,-4.8754842632208164e-05
8.603e-07,-4.756892016110466e-05
8.604000000000001e-07,-4.0905742576687276e-05
8.605000000000001e-07,-3.576336682067544e-05
8.606000000000001e-07,-2.820018859639711e-05
8.607000000000001e-07,-2.1545370886778566e-05
8.608e-07,-1.11640080175469e-05
8.609e-07,-1.2151836048805157e-05
8.61e-07,-2.062478551036161e-05
8.611e-07,-1.6121405721137605e-05
8.612e-07,-1.0906230021818428e-05
8.613e-07,-6.30617005559847e-07
8.614e-07,7.67313416552725e-06
8.615e-07,2.0195422012149715e-05
8.616e-07,2.4008571217437223e-05
8.617e-07,2.5251430777626118e-05
8.618000000000001e-07,1.6031197011154396e-05
8.619000000000001e-07,1.786687863927804e-05
8.620000000000001e-07,1.4111157445996844e-05
8.621000000000001e-07,1.5340461531566653e-05
8.622000000000001e-07,1.5540841979642803e-05
8.623e-07,1.8441095861978883e-05
8.624e-07,1.7627302365305566e-05
8.625e-07,2.3506981830316645e-05
8.626e-07,5.638276003298198e-06
8.627e-07,6.812548899074575e-06
8.628e-07,1.4531936630417396e-05
8.629e-07,2.6497542182576966e-05
8.63e-07,3.097397750295805e-05
8.631e-07,4.157687343915978e-05
8.632000000000001e-07,4.2257185059662864e-05
8.633000000000001e-07,4.1855256727448895e-05
8.634000000000001e-07,4.4867219593028266e-05
8.635000000000001e-07,4.4400097521545115e-05
8.636000000000001e-07,3.8891859853824085e-05
8.637e-07,3.5168247869280507e-05
8.638e-07,2.7616154545730476e-05
8.639e-07,3.0763073335707505e-05
8.64e-07,3.053074759755685e-05
8.641e-07,2.7893793658851806e-05
8.642e-07,2.3946472493837395e-05
8.643e-07,2.6978882972652847e-05
8.644e-07,3.1764523610692744e-05
8.645e-07,2.412739377944084e-05
8.646e-07,1.5548436996265645e-05
8.647000000000001e-07,2.1575014802186372e-05
8.648000000000001e-07,1.2455148597754207e-05
8.649000000000001e-07,1.5876674201819195e-05
8.650000000000001e-07,2.6189600816594206e-05
8.651e-07,3.64149724224008e-05
8.652e-07,4.0831008194875296e-05
8.653e-07,4.501489482893685e-05
8.654e-07,5.915006072560322e-05
8.655e-07,4.3444252833691835e-05
8.656e-07,4.000499541139417e-05
8.657e-07,4.510166636943717e-05
8.658e-07,4.2468668725316814e-05
8.659e-07,5.00747479992463e-05
8.66e-07,4.9321643948947867e-05
8.661000000000001e-07,4.968404218831543e-05
8.662000000000001e-07,4.7410918865373324e-05
8.663000000000001e-07,4.35554565865887e-05
8.664000000000001e-07,3.95790567165823e-05
8.665e-07,4.094127761589839e-05
8.666e-07,3.551791905288945e-05
8.667e-07,4.13373457081794e-05
8.668e-07,4.515624180376656e-05
8.669e-07,5.182661334268278e-05
8.67e-07,4.400015669681027e-05
8.671e-07,3.2556749819500894e-05
8.672e-07,3.2205698315168414e-05
8.673e-07,5.065751723304948e-05
8.674e-07,5.8353276524504204e-05
8.675000000000001e-07,5.4182126629079175e-05
8.676000000000001e-07,5.639209305996261e-05
8.677000000000001e-07,6.05427443603218e-05
8.678000000000001e-07,5.107882253198292e-05
8.679e-07,5.94401059389771e-05
8.68e-07,5.776444925404757e-05
8.681e-07,5.6602445548895566e-05
8.682e-07,5.6193268291379803e-05
8.683e-07,6.304603502031928e-05
8.684e-07,5.752825108916521e-05
8.685e-07,4.5901710724868084e-05
8.686e-07,4.753639924030909e-05
8.687e-07,3.382892947046551e-05
8.688e-07,3.154241669717981e-05
8.689000000000001e-07,3.891461417289361e-05
8.690000000000001e-07,4.227754713394654e-05
8.691000000000001e-07,4.860704629510862e-05
8.692000000000001e-07,5.2140716117704157e-05
8.693e-07,6.723093263627817e-05
8.694e-07,6.27526072695953e-05
8.695e-07,6.470645944356375e-05
8.696e-07,6.122540592540962e-05
8.697e-07,6.681232856203637e-05
8.698e-07,6.574878357317616e-05
8.699e-07,7.622559715385043e-05
8.7e-07,7.202964191424643e-05
8.701e-07,8.042531075746536e-05
8.702e-07,8.346616311394118e-05
8.703000000000001e-07,8.242544708273932e-05
8.704000000000001e-07,8.511808905801493e-05
8.705000000000001e-07,8.596306548582601e-05
8.706000000000001e-07,8.741283677495556e-05
8.707e-07,8.520339326707601e-05
8.708e-07,7.981220573018052e-05
8.709e-07,7.684818226210404e-05
8.71e-07,6.518369327084041e-05
8.711e-07,6.998745700276845e-05
8.712e-07,6.129230244872948e-05
8.713e-07,5.927297868457366e-05
8.714e-07,6.287986149776782e-05
8.715e-07,6.769002479578006e-05
8.716e-07,5.5524073349194806e-05
8.717000000000001e-07,5.437680291696692e-05
8.718000000000001e-07,5.6812993980051774e-05
8.719000000000001e-07,5.65845450761274e-05
8.720000000000001e-07,6.472558111554462e-05
8.721e-07,5.875963190970304e-05
8.722e-07,4.490562918773742e-05
8.723e-07,4.9706380858471335e-05
8.724e-07,4.5733691428969354e-05
8.725e-07,3.38905441717564e-05
8.726e-07,3.252682116574516e-05
8.727e-07,4.017211375212906e-05
8.728e-07,3.1591728256893296e-05
8.729e-07,4.640500354765896e-05
8.73e-07,4.051724941836017e-05
8.731000000000001e-07,4.067756748200168e-05
8.732000000000001e-07,3.2377869546396034e-05
8.733000000000001e-07,3.2325167786275365e-05
8.734000000000001e-07,3.113739279224608e-05
8.735e-07,2.1181793951518566e-05
8.736e-07,3.9270734336001236e-05
8.737e-07,3.5672242317676246e-05
8.738e-07,3.211521976947568e-05
8.739e-07,3.8071023401654714e-05
8.74e-07,4.944109857452479e-05
8.741e-07,5.624381598923154e-05
8.742e-07,4.790548811368889e-05
8.743e-07,4.881406858985651e-05
8.744e-07,3.614482711262627e-05
8.745000000000001e-07,4.162450963740906e-05
8.746000000000001e-07,3.0621064551240015e-05
8.747000000000001e-07,2.5114948345084916e-05
8.748000000000001e-07,2.4844317893147374e-05
8.749e-07,2.7478919747824245e-05
8.75e-07,2.5515719874421357e-05
8.751e-07,3.509923051137626e-05
8.752e-07,3.9433596598317196e-05
8.753e-07,4.321638279468142e-05
8.754e-07,3.482492580298572e-05
8.755e-07,4.5483306405762265e-05
8.756e-07,3.983019030264366e-05
8.757e-07,5.0685981218426246e-05
8.758e-07,6.327713007457433e-05
8.759000000000001e-07,6.596741182871684e-05
8.760000000000001e-07,7.199421312756056e-05
8.761000000000001e-07,5.1313255135507795e-05
8.762000000000001e-07,4.953986841182725e-05
8.763000000000001e-07,5.618442560647886e-05
8.764e-07,6.161239433926131e-05
8.765e-07,5.310056467019338e-05
8.766e-07,5.067009795335692e-05
8.767e-07,3.374073561016608e-05
8.768e-07,3.607949976820543e-05
8.769e-07,2.352430308158436e-05
8.77e-07,3.061106576847182e-05
8.771e-07,3.7965659155540005e-05
8.772e-07,3.4515954251361825e-05
8.773000000000001e-07,3.754823263274929e-05
8.774000000000001e-07,3.5768717234986443e-05
8.775000000000001e-07,3.6979381125134564e-05
8.776000000000001e-07,2.9181921301102954e-05
8.777000000000001e-07,3.292274086662697e-05
8.778e-07,2.196704340909826e-05
8.779e-07,9.898068339854188e-06
